ISO_Code,City,AccentCity,Reference_year,Total,Male,Female,Literacy_Rate
el ,el cachete,El Cachete,2017,62,82,58,Medium
hac,hacienda amelia,Hacienda Amelia,2006,62,36,57,Medium
hac,hacienda la luisa,Hacienda La Luisa,2017,62,81,79,Medium
hac,hacienda polmares,Hacienda Polmares,2005,62,85,99,Medium
hac,hacienda vertedero,Hacienda Vertedero,2013,62,85,89,Medium
hel,helechal,Helechal,2001,62,28,44,Medium
la ,la tosca,La Tosca,2014,62,48,74,Medium
las,las carreras,Las Carreras,2003,62,30,45,Medium
lim,limas,Limas,2006,62,45,35,Medium
mai,maizales,Maizales,2015,62,21,69,Medium
ori,oriente,Oriente,2002,62,24,45,Medium
pla,playa de naguabo,Playa De Naguabo,2000,62,64,61,Medium
raf,rafael gonzalez,Rafael Gonzalez,2017,62,73,55,Medium
sai,saint just,Saint Just,2002,62,87,32,Medium
vil,villa esperanza,Villa Esperanza,2001,62,55,45,Medium
lan,langworthy corner,Langworthy Corner,2010,62,64,49,Medium
bar,barrell landing,Barrell Landing,2011,62,94,66,Medium
cam,camelot woods,Camelot Woods,2005,62,29,24,Medium
cas,cassina heights,Cassina Heights,2005,62,39,54,Medium
chu,church hill heights,Church Hill Heights,2006,62,77,32,Medium
dun,duncan township,Duncan Township,2005,62,37,100,Medium
elg,elgin farms,Elgin Farms,2010,62,46,30,Medium
enc,enchanted meadows,Enchanted Meadows,2003,62,55,31,Medium
fai,fairview crossroads,Fairview Crossroads,2014,62,93,30,Medium
har,harleyville,Harleyville,2014,62,82,64,Medium
jam,james byrnes estates,James Byrnes Estates,2002,62,83,75,Medium
kir,kirkley mill,Kirkley Mill,2004,62,62,30,Medium
lon,long bottom ford,Long Bottom Ford,2009,62,30,51,Medium
mac,macbeth,Macbeth,2008,62,90,93,Medium
mar,marshall forest,Marshall Forest,2017,62,92,54,Medium
mos,moses heights,Moses Heights,2000,62,58,45,Medium
ram,ramsey grove,Ramsey Grove,2009,62,90,96,Medium
ric,rice crossroads,Rice Crossroads,2004,62,35,50,Medium
sal,saluca,Saluca,2011,62,77,41,Medium
sal,salters depot,Salters Depot,2005,62,84,73,Medium
wel,wellington green,Wellington Green,2012,62,83,40,Medium
blu,blunt,Blunt,2000,62,39,64,Medium
hia,hiawatha beach,Hiawatha Beach,2013,62,36,66,Medium
nor,north grove addition,North Grove Addition,2008,62,75,23,Medium
oah,oahe,Oahe,2004,62,23,75,Medium
ric,richmond lake heights development,Richmond Lake Heights Development,2007,62,77,78,Medium
wou,wounded knee,Wounded Knee,2012,62,40,69,Medium
api,apison,Apison,2015,62,23,75,Medium
bai,bairds mill,Bairds Mill,2007,62,82,43,Medium
ban,baneberry,Baneberry,2005,62,25,51,Medium
bea,beasley crossroads,Beasley Crossroads,2015,62,100,48,Medium
bet,bethsalem,Bethsalem,2009,62,84,36,Medium
bir,birdsong creek subdivision,Birdsong Creek Subdivision,2004,62,59,44,Medium
cat,cateston,Cateston,2007,62,88,41,Medium
dan,dancyville,Dancyville,2011,62,76,82,Medium
dor,dorton,Dorton,2008,62,70,59,Medium
fra,franklin road estates,Franklin Road Estates,2000,62,87,34,Medium
hav,havley springs,Havley Springs,2005,62,73,65,Medium
hen,henry crossroads,Henry Crossroads,2002,62,47,91,Medium
hil,hilldale estates,Hilldale Estates,2013,62,32,35,Medium
lew,lewis store,Lewis Store,2017,62,86,20,Medium
lyn,lynn garden,Lynn Garden,2006,62,43,22,Medium
mcn,mcneil farms,Mcneil Farms,2005,62,83,99,Medium
nea,neal circle,Neal Circle,2000,62,89,72,Medium
nor,northcutts cove,Northcutts Cove,2016,62,30,30,Medium
pit,pittman center,Pittman Center,2013,62,80,83,Medium
pon,pond branch,Pond Branch,2015,62,75,54,Medium
pow,powder branch,Powder Branch,2013,62,47,83,Medium
san,sandy lane,Sandy Lane,2010,62,32,80,Medium
seq,sequoyah shores,Sequoyah Shores,2000,62,86,54,Medium
shi,shirleyton,Shirleyton,2000,62,40,73,Medium
sho,shofner,Shofner,2011,62,57,67,Medium
spr,springcrest,Springcrest,2004,62,28,90,Medium
sur,surgoinsville,Surgoinsville,2006,62,63,87,Medium
ten,tennessee city,Tennessee City,2007,62,95,82,Medium
tup,tupper town,Tupper Town,2000,62,85,27,Medium
wat,watauga flats,Watauga Flats,2003,62,35,82,Medium
wat,water fork mill,Water Fork Mill,2003,62,85,83,Medium
bes,bessie heights,Bessie Heights,2012,62,43,44,Medium
boo,boonsville,Boonsville,2010,62,67,81,Medium
bro,broaddus,Broaddus,2017,62,90,51,Medium
buc,buckholts,Buckholts,2009,62,21,37,Medium
cam,camp dallas,Camp Dallas,2014,62,99,34,Medium
car,cargray,Cargray,2007,62,68,34,Medium
cin,cinco ranch,Cinco Ranch,2006,62,53,77,Medium
coo,cooper creek,Cooper Creek,2010,62,47,29,Medium
dal,dalworthington gardens,Dalworthington Gardens,2000,62,58,33,Medium
der,derden,Derden,2008,62,36,79,Medium
eng,english crossing,English Crossing,2017,62,25,40,Medium
fis,fisk crossing,Fisk Crossing,2006,62,49,62,Medium
gar,garretts bluff,Garretts Bluff,2017,62,37,72,Medium
gre,greens bayou,Greens Bayou,2014,62,25,59,Medium
gre,greggton,Greggton,2017,62,58,29,Medium
hal,hallettsville,Hallettsville,2009,62,51,40,Medium
jac,jacob settlement,Jacob Settlement,2009,62,53,98,Medium
lit,littig,Littig,2002,62,90,60,Medium
mac,macdona,Macdona,2000,62,30,88,Medium
mar,marilee,Marilee,2006,62,55,91,Medium
mas,mason crossing,Mason Crossing,2007,62,64,37,Medium
mcc,mccamey,Mccamey,2010,62,64,46,Medium
mcl,mclendon-chisholm,Mclendon-Chisholm,2017,62,71,85,Medium
mea,meadows place,Meadows Place,2015,62,78,42,Medium
old,old freitag place,Old Freitag Place,2013,62,31,52,Medium
pal,paluxy,Paluxy,2012,62,33,78,Medium
pes,pescadito,Pescadito,2016,62,22,38,Medium
pet,petty,Petty,2001,62,21,80,Medium
rai,raisin,Raisin,2004,62,23,61,Medium
rey,reynolds crossing,Reynolds Crossing,2013,62,65,97,Medium
san,sandjack,Sandjack,2016,62,72,93,Medium
sch,schumannsville,Schumannsville,2000,62,96,92,Medium
she,sherwood place,Sherwood Place,2008,62,25,46,Medium
son,soncy,Soncy,2010,62,53,54,Medium
spi,spivey crossing,Spivey Crossing,2002,62,83,93,Medium
tea,teaselville,Teaselville,2001,62,84,42,Medium
umb,umbarger,Umbarger,2006,62,52,56,Medium
was,waskom,Waskom,2008,62,73,74,Medium
wes,west tempe,West Tempe,2010,62,21,89,Medium
avo,avondale condo,Avondale Condo,2002,62,80,61,Medium
bog,boggess meadow estates,Boggess Meadow Estates,2015,62,100,36,Medium
che,cherry tree lane,Cherry Tree Lane,2010,62,61,49,Medium
for,fors,Fors,2013,62,97,37,Medium
for,fort duchesne,Fort Duchesne,2005,62,81,63,Medium
gre,greenwood circle,Greenwood Circle,2007,62,96,32,Medium
mou,mount ogden park condominium phase one,Mount Ogden Park Condominium Phase One,2000,62,39,59,Medium
myt,myton,Myton,2005,62,57,58,Medium
san,sandra way,Sandra Way,2007,62,43,46,Medium
sle,sleepy hollow two,Sleepy Hollow Two,2008,62,66,61,Medium
was,wasatch oaks condominium,Wasatch Oaks Condominium,2000,62,85,88,Medium
wes,west weber,West Weber,2002,62,42,86,Medium
whe,wheelon,Wheelon,2016,62,54,56,Medium
zio,zions park,Zions Park,2000,62,92,38,Medium
bar,barnumville,Barnumville,2006,62,85,59,Medium
eas,east johnson,East Johnson,2010,62,64,55,Medium
eas,east peacham,East Peacham,2004,62,77,73,Medium
nor,north shrewsbury,North Shrewsbury,2011,62,28,70,Medium
sai,saint albans bay,Saint Albans Bay,2000,62,26,72,Medium
sha,shaftsbury center,Shaftsbury Center,2006,62,77,25,Medium
pea,pearson gardens,Pearson Gardens,2015,62,76,99,Medium
alu,alum wells,Alum Wells,2003,62,39,25,Medium
ang,angelico,Angelico,2011,62,39,40,Medium
bea,beales,Beales,2012,62,39,48,Medium
blu,blue ridge shores,Blue Ridge Shores,2000,62,98,32,Medium
bur,burning knolls,Burning Knolls,2001,62,89,87,Medium
cam,cameron valley,Cameron Valley,2009,62,29,84,Medium
car,carloover,Carloover,2003,62,94,66,Medium
cen,centreville farms,Centreville Farms,2008,62,41,99,Medium
che,chesdin manor,Chesdin Manor,2017,62,77,89,Medium
cli,cliff mills,Cliff Mills,2010,62,26,68,Medium
com,comers rock,Comers Rock,2015,62,46,96,Medium
dil,dillard court,Dillard Court,2001,62,33,40,Medium
fol,folly mills,Folly Mills,2001,62,83,78,Medium
fra,franco,Franco,2000,62,44,54,Medium
geo,georges fork,Georges Fork,2017,62,61,65,Medium
gra,grace point,Grace Point,2004,62,84,74,Medium
hin,hinnom,Hinnom,2006,62,52,57,Medium
hol,holly brook,Holly Brook,2007,62,76,82,Medium
hug,hughes corner,Hughes Corner,2004,62,56,73,Medium
hun,hungars point,Hungars Point,2008,62,78,74,Medium
hyd,hydraulic,Hydraulic,2001,62,27,60,Medium
joh,johnsons springs,Johnsons Springs,2017,62,95,34,Medium
kee,keeneland,Keeneland,2007,62,22,50,Medium
kop,kopp,Kopp,2017,62,80,34,Medium
law,lawthorne mill,Lawthorne Mill,2010,62,38,75,Medium
lew,lewinsville heights,Lewinsville Heights,2003,62,36,72,Medium
low,lowerys landing,Lowerys Landing,2005,62,96,81,Medium
low,lowland,Lowland,2002,62,34,81,Medium
mar,maryus,Maryus,2000,62,43,88,Medium
mcq,mcquire,Mcquire,2003,62,87,98,Medium
mel,melfa,Melfa,2012,62,98,22,Medium
mil,mill mountain estates,Mill Mountain Estates,2012,62,81,70,Medium
mou,mountfair,Mountfair,2014,62,35,69,Medium
oph,ophelia,Ophelia,2005,62,23,57,Medium
oys,oyster cove,Oyster Cove,2005,62,44,49,Medium
pal,palmer crossroads,Palmer Crossroads,2017,62,41,61,Medium
pea,peaks,Peaks,2012,62,81,24,Medium
phi,phillis,Phillis,2012,62,100,87,Medium
por,port conway,Port Conway,2014,62,34,72,Medium
pou,poulson,Poulson,2016,62,88,41,Medium
pro,prospectdale,Prospectdale,2013,62,40,35,Medium
pug,pughsville,Pughsville,2001,62,32,30,Medium
reu,reusens,Reusens,2005,62,56,55,Medium
rid,ridgewood farm,Ridgewood Farm,2017,62,91,30,Medium
riv,river jack,River Jack,2002,62,84,41,Medium
rob,robley,Robley,2015,62,28,38,Medium
ros,rose hill farms,Rose Hill Farms,2017,62,54,82,Medium
sal,sales corner,Sales Corner,2016,62,33,39,Medium
sin,singers glen,Singers Glen,2006,62,57,64,Medium
sma,smart,Smart,2006,62,69,83,Medium
sou,south richmond,South Richmond,2015,62,79,85,Medium
var,varina farm,Varina Farm,2003,62,63,60,Medium
wac,wachapreague,Wachapreague,2014,62,25,52,Medium
wax,waxpool,Waxpool,2016,62,24,74,Medium
aud,audrey,Audrey,2008,62,31,93,Medium
cam,camp discovery,Camp Discovery,2008,62,49,23,Medium
cam,camp orkila,Camp Orkila,2000,62,80,23,Medium
coe,coey,Coey,2004,62,48,37,Medium
das,dash point,Dash Point,2010,62,63,58,Medium
eas,east white bluffs,East White Bluffs,2005,62,64,50,Medium
la ,la conner,La Conner,2002,62,45,40,Medium
lim,limestone junction,Limestone Junction,2017,62,83,46,Medium
mar,martha lake,Martha Lake,2003,62,31,62,Medium
mir,mirrormont,Mirrormont,2009,62,37,26,Medium
moc,mock,Mock,2012,62,82,85,Medium
por,port hadlock,Port Hadlock,2014,62,79,74,Medium
por,port townsend,Port Townsend,2016,62,28,42,Medium
t b,t bridge corner,T Bridge Corner,2009,62,43,20,Medium
tac,tacoma junction,Tacoma Junction,2013,62,43,60,Medium
tas,tasker,Tasker,2013,62,50,39,Medium
ame,ameagle,Ameagle,2006,62,21,88,Medium
beu,beurytown,Beurytown,2013,62,99,65,Medium
cha,chapmanville,Chapmanville,2009,62,64,28,Medium
clu,cluster,Cluster,2011,62,92,25,Medium
dor,dority,Dority,2003,62,23,97,Medium
ell,elliotsville,Elliotsville,2009,62,96,54,Medium
hut,huttonsville,Huttonsville,2005,62,93,56,Medium
joe,joe branch,Joe Branch,2010,62,86,98,Medium
lee,leewood park,Leewood Park,2013,62,21,67,Medium
mit,mitchell heights,Mitchell Heights,2001,62,78,59,Medium
mol,moler crossroads,Moler Crossroads,2013,62,50,61,Medium
mou,mount vernon meadows,Mount Vernon Meadows,2003,62,84,86,Medium
nei,neibert,Neibert,2001,62,55,87,Medium
nuc,nuckolls,Nuckolls,2012,62,52,74,Medium
obr,obrion,Obrion,2017,62,78,44,Medium
par,parchment valley,Parchment Valley,2017,62,29,66,Medium
pat,patterson creek,Patterson Creek,2007,62,90,21,Medium
per,persinger,Persinger,2015,62,80,86,Medium
por,port amherst,Port Amherst,2006,62,36,89,Medium
sto,stonecoal,Stonecoal,2012,62,91,36,Medium
str,strange creek,Strange Creek,2000,62,86,51,Medium
val,vallscreek,Vallscreek,2008,62,82,93,Medium
and,anderson trailer court,Anderson Trailer Court,2011,62,82,57,Medium
bor,borea,Borea,2010,62,65,73,Medium
bri,brillion,Brillion,2010,62,74,99,Medium
cal,callon,Callon,2012,62,38,49,Medium
cly,clyman,Clyman,2014,62,41,71,Medium
hay,hayen,Hayen,2009,62,45,72,Medium
kew,kewaskum,Kewaskum,2007,62,26,75,Medium
lan,land o lakes,Land O Lakes,2015,62,95,57,Medium
man,manitowish,Manitowish,2005,62,67,43,Medium
meg,meggers,Meggers,2012,62,69,88,Medium
sur,suring,Suring,2006,62,80,26,Medium
tra,trade river,Trade River,2005,62,34,41,Medium
tru,truesdell,Truesdell,2008,62,30,86,Medium
wau,waucousta,Waucousta,2008,62,93,56,Medium
wes,west baraboo,West Baraboo,2006,62,20,94,Medium
att,attalla,Attalla,2013,63,66,61,Medium
cre,crestline park,Crestline Park,2013,63,66,61,Medium
gal,galloway landing,Galloway Landing,2016,63,70,22,Medium
gle,glen city,Glen City,2002,63,95,64,Medium
gon,gonce,Gonce,2001,63,73,77,Medium
gri,griffitts lake shore subdivision,Griffitts Lake Shore Subdivision,2002,63,24,22,Medium
hop,hope hull,Hope Hull,2012,63,26,79,Medium
kin,kincheon,Kincheon,2015,63,28,72,Medium
max,maxwellborn,Maxwellborn,2015,63,76,49,Medium
mon,mon louis,Mon Louis,2006,63,94,96,Medium
rab,rabbityard,Rabbityard,2017,63,88,65,Medium
roe,roebuck springs,Roebuck Springs,2007,63,25,87,Medium
san,sandfort,Sandfort,2010,63,98,78,Medium
sou,south haleyville,South Haleyville,2003,63,57,95,Medium
sou,souwilpa,Souwilpa,2008,63,22,62,Medium
sue,sueann,Sueann,2003,63,74,32,Medium
sug,suggsville,Suggsville,2007,63,46,98,Medium
sul,sulpher springs,Sulpher Springs,2011,63,75,72,Medium
tho,thomas crossroad,Thomas Crossroad,2001,63,99,46,Medium
tun,tunnel springs,Tunnel Springs,2011,63,21,98,Medium
wid,widows creek station,Widows Creek Station,2014,63,50,21,Medium
yol,yolande,Yolande,2014,63,96,61,Medium
aur,aurora lodge,Aurora Lodge,2009,63,36,93,Medium
bar,bartlett cove,Bartlett Cove,2002,63,94,23,Medium
che,chefornak,Chefornak,2017,63,27,49,Medium
kiw,kiwalik,Kiwalik,2009,63,44,34,Medium
ser,serpentine hot springs,Serpentine Hot Springs,2009,63,82,58,Medium
tak,takshak,Takshak,2013,63,57,58,Medium
tog,togiak,Togiak,2008,63,90,70,Medium
tok,toksook bay,Toksook Bay,2003,63,76,37,Medium
yak,yakutat,Yakutat,2007,63,57,21,Medium
lep,lepine,Lepine,2004,63,90,76,Medium
map,mapusagafou,Mapusagafou,2013,63,77,72,Medium
ak ,ak chut vaya,Ak Chut Vaya,2007,63,91,41,Medium
apa,apache wells,Apache Wells,2017,63,68,75,Medium
bet,betatakin overlook,Betatakin Overlook,2009,63,42,70,Medium
can,canyon diablo,Canyon Diablo,2014,63,93,55,Medium
cas,casa serena mobile home park,Casa Serena Mobile Home Park,2001,63,32,71,Medium
ced,cedar creek crossing,Cedar Creek Crossing,2014,63,35,35,Medium
cen,centura west,Centura West,2000,63,54,91,Medium
dur,durfee crossing,Durfee Crossing,2008,63,60,58,Medium
edd,eddy place,Eddy Place,2007,63,88,21,Medium
gil,gila bend,Gila Bend,2007,63,44,72,Medium
kno,knoell east,Knoell East,2004,63,23,92,Medium
pue,pueblo sereno mobile home park,Pueblo Sereno Mobile Home Park,2015,63,30,45,Medium
sun,sun trailer park,Sun Trailer Park,2014,63,69,72,Medium
tee,tees toh,Tees Toh,2011,63,62,93,Medium
tin,tin house,Tin House,2006,63,34,52,Medium
tub,tubac,Tubac,2007,63,20,90,Medium
wes,west chandler,West Chandler,2004,63,81,27,Medium
win,window rock,Window Rock,2002,63,41,34,Medium
bla,black cat,Black Cat,2002,63,82,46,Medium
blu,blue springs village,Blue Springs Village,2009,63,87,89,Medium
cul,culler,Culler,2006,63,34,61,Medium
hap,happy bend,Happy Bend,2011,63,68,67,Medium
len,lenham,Lenham,2015,63,35,93,Medium
pre,presley junction,Presley Junction,2005,63,76,55,Medium
pum,pumpkin bend,Pumpkin Bend,2001,63,34,97,Medium
rey,reydell,Reydell,2003,63,78,52,Medium
san,sandy land,Sandy Land,2012,63,98,27,Medium
sho,shover springs,Shover Springs,2002,63,80,52,Medium
sou,south ozark,South Ozark,2006,63,22,29,Medium
sta,stagecoach addition,Stagecoach Addition,2005,63,74,91,Medium
art,artois,Artois,2002,63,72,69,Medium
bol,bolsa,Bolsa,2016,63,83,75,Medium
bre,brea,Brea,2013,63,94,99,Medium
can,canyondam,Canyondam,2003,63,97,66,Medium
cla,claussenius,Claussenius,2003,63,33,39,Medium
dau,daulton,Daulton,2013,63,71,24,Medium
eth,etheda springs,Etheda Springs,2003,63,89,55,Medium
fly,fly-in acres,Fly-In Acres,2016,63,67,52,Medium
fra,frazier park,Frazier Park,2012,63,51,100,Medium
jof,jofegan,Jofegan,2006,63,23,91,Medium
kin,kingvale,Kingvale,2002,63,72,67,Medium
kit,kit carson,Kit Carson,2014,63,64,41,Medium
la ,la barr meadows,La Barr Meadows,2009,63,89,28,Medium
la ,la honda park,La Honda Park,2014,63,43,94,Medium
man,mankas corner,Mankas Corner,2010,63,66,88,Medium
man,manteca,Manteca,2004,63,69,87,Medium
paj,pajaro,Pajaro,2017,63,82,22,Medium
pel,pellow place,Pellow Place,2002,63,42,79,Medium
pie,pierpont bay,Pierpont Bay,2014,63,59,28,Medium
pin,pine town,Pine Town,2000,63,90,39,Medium
pin,pinezanita,Pinezanita,2011,63,22,33,Medium
pow,poway grove park,Poway Grove Park,2010,63,29,33,Medium
qua,quail ridge ranch,Quail Ridge Ranch,2012,63,25,98,Medium
r f,r flourney,R Flourney,2015,63,73,41,Medium
ran,rancho tierra grande,Rancho Tierra Grande,2017,63,68,46,Medium
red,redwood corral,Redwood Corral,2015,63,48,24,Medium
ren,renoville,Renoville,2011,63,29,37,Medium
rom,romoland,Romoland,2004,63,65,49,Medium
ser,serra mesa,Serra Mesa,2008,63,69,39,Medium
sev,seven trees,Seven Trees,2010,63,40,35,Medium
sie,sierraville,Sierraville,2004,63,74,86,Medium
sky,skyforest,Skyforest,2016,63,91,48,Medium
sou,south bay terraces,South Bay Terraces,2008,63,51,85,Medium
suv,suval,Suval,2003,63,92,80,Medium
ter,terra linda,Terra Linda,2008,63,37,67,Medium
tre,tres pinos,Tres Pinos,2002,63,33,49,Medium
upp,upp,Upp,2002,63,62,70,Medium
wat,watermans corner,Watermans Corner,2016,63,86,38,Medium
wil,wilsona gardens,Wilsona Gardens,2013,63,52,29,Medium
win,winterhaven,Winterhaven,2012,63,35,76,Medium
far,farisita,Farisita,2017,63,44,45,Medium
log,log lane village,Log Lane Village,2005,63,62,45,Medium
mar,mariano,Mariano,2008,63,42,63,Medium
mog,mogote,Mogote,2016,63,98,20,Medium
oro,orodell,Orodell,2010,63,30,67,Medium
pal,palmer lake,Palmer Lake,2006,63,70,29,Medium
rus,russell gulch,Russell Gulch,2012,63,61,53,Medium
sag,saguache,Saguache,2017,63,35,39,Medium
bot,botsford,Botsford,2004,63,39,91,Medium
doa,doaneville,Doaneville,2009,63,96,67,Medium
gra,granbrook park,Granbrook Park,2007,63,22,90,Medium
old,old mystic,Old Mystic,2000,63,36,50,Medium
row,rowayton,Rowayton,2012,63,92,92,Medium
chr,christiana green,Christiana Green,2003,63,56,91,Medium
col,collins and russell development,Collins And Russell Development,2015,63,48,97,Medium
cra,cranston heights,Cranston Heights,2010,63,66,84,Medium
hug,hughes crossroads,Hughes Crossroads,2003,63,30,47,Medium
hun,huntley circle,Huntley Circle,2009,63,75,26,Medium
isr,israel haul,Israel Haul,2012,63,58,80,Medium
sus,sussex woods,Sussex Woods,2010,63,77,41,Medium
tay,taylor estates,Taylor Estates,2000,63,41,50,Medium
the,the glade,The Glade,2002,63,70,30,Medium
whi,white oak mobile home park,White Oak Mobile Home Park,2009,63,26,100,Medium
pet,petworth,Petworth,2015,63,66,77,Medium
ala,alamana,Alamana,2001,63,33,34,Medium
ana,anastasia,Anastasia,2006,63,59,36,Medium
but,butler beach,Butler Beach,2011,63,83,29,Medium
car,carrabelle lighthouse,Carrabelle Lighthouse,2002,63,70,99,Medium
cho,chokoloskee,Chokoloskee,2004,63,44,35,Medium
com,combee settlement,Combee Settlement,2003,63,84,67,Medium
cor,coral manor,Coral Manor,2008,63,66,79,Medium
dis,dismal key,Dismal Key,2004,63,24,62,Medium
hia,hialeah gardens,Hialeah Gardens,2015,63,20,24,Medium
lak,lake kathryn,Lake Kathryn,2011,63,92,54,Medium
lak,lake lorraine,Lake Lorraine,2011,63,32,49,Medium
nor,north meadowbrook terrace,North Meadowbrook Terrace,2006,63,48,96,Medium
ora,orange heights,Orange Heights,2002,63,50,64,Medium
pla,plantation key colony,Plantation Key Colony,2002,63,80,57,Medium
sar,sarasota heights,Sarasota Heights,2001,63,82,26,Medium
sco,scottsmoor,Scottsmoor,2005,63,84,40,Medium
sil,silver springs shores,Silver Springs Shores,2016,63,25,65,Medium
six,sixmile creek,Sixmile Creek,2016,63,98,27,Medium
sun,suncoast estates,Suncoast Estates,2000,63,55,61,Medium
wes,west dixie bend,West Dixie Bend,2016,63,31,67,Medium
wes,west tocoi,West Tocoi,2013,63,58,94,Medium
wes,westwood lake,Westwood Lake,2002,63,68,52,Medium
alc,alcovy mountain,Alcovy Mountain,2016,63,39,65,Medium
bat,battle hill haven,Battle Hill Haven,2004,63,58,27,Medium
bau,baughs crossroads,Baughs Crossroads,2003,63,53,79,Medium
bla,blackhawk hills,Blackhawk Hills,2009,63,59,28,Medium
bra,bramble oak,Bramble Oak,2001,63,85,26,Medium
cad,cadley,Cadley,2002,63,47,60,Medium
cal,calebs meadows,Calebs Meadows,2011,63,24,34,Medium
cas,castlegate east,Castlegate East,2013,63,47,69,Medium
cot,cotton indian creek,Cotton Indian Creek,2002,63,88,64,Medium
dan,daniel subdivision,Daniel Subdivision,2002,63,41,45,Medium
dev,devenwood,Devenwood,2006,63,29,71,Medium
