ID,Industry_Name,City,Rank
18581,Maritime,Houston,22
18582,Maritime,Sheshalik,22
18583,Market Research,New York,22
18584,Market Research,Sheshalik,22
18585,Marketing and Advertising,Chicago,22
18586,Marketing and Advertising,Sheshalik,22
18587,Mechanical or Industrial Engineering,Los Angeles,22
18588,Mechanical or Industrial Engineering,Sheshalik,22
18589,Media Production,St. Louis,22
18590,Media Production,Sheshalik,22
18591,Medical Devices,Dallas,22
18592,Medical Devices,Sheshalik,22
18593,Medical Practice,Cincinnati,22
18594,Medical Practice,Sheshalik,22
18595,Mental Health Care,Indianapolis,22
18596,Mental Health Care,Sheshalik,22
18597,Military,Phoenix,22
18598,Military,Sheshalik,22
18599,Mining amp; Metals,San Diego,22
18600,Mining amp; Metals,Sheshalik,22
18601,Motion Pictures and Film,Fort Worth,22
18602,Motion Pictures and Film,Sheshalik,22
18603,Museums and Institutions,Wichita,22
18604,Museums and Institutions,Sheshalik,22
18605,Music,Cleveland,22
18606,Music,Sheshalik,22
18607,Nanotechnology,Minneapolis,22
18608,Nanotechnology,Sheshalik,22
18609,Newspapers,Atlanta,22
18610,Newspapers,Sheshalik,22
18611,Nonprofit Organization Management,Milwaukee,22
18612,Nonprofit Organization Management,Sheshalik,22
18613,Oil amp; Energy,San Antonio,22
18614,Oil amp; Energy,Sheshalik,22
18615,Online Media,San Jose,22
18616,Online Media,Sheshalik,22
18617,Outsourcing/Offshoring,Louisville,22
18618,Outsourcing/Offshoring,Sheshalik,22
18619,Package/Freight Delivery,Salt Lake City,22
18620,Package/Freight Delivery,Sheshalik,22
18621,Packaging and Containers,Portland,22
18622,Packaging and Containers,Sheshalik,22
18623,Paper amp; Forest Products,Philadelphia,22
18624,Paper amp; Forest Products,Sheshalik,22
18625,Performing Arts,Columbus,22
18626,Performing Arts,Sheshalik,22
18627,Pharmaceuticals,Tulsa,22
18628,Pharmaceuticals,Sheshalik,22
18629,Philanthropy,Rochester,22
18630,Philanthropy,Sheshalik,22
18631,Photography,Austin,22
18632,Photography,Sheshalik,22
18633,Plastics,St. Paul,22
18634,Plastics,Sheshalik,22
18635,Political Organization,Oklahoma City,22
18636,Political Organization,Sheshalik,22
18637,Primary/Secondary Education,Denver,22
18638,Primary/Secondary Education,Sheshalik,22
18639,Printing,Kansas City,22
18640,Printing,Sheshalik,22
18641,Professional Training amp; Coaching,Charlotte,22
18642,Professional Training amp; Coaching,Sheshalik,22
18643,Program Development,Grand Rapids,22
18644,Program Development,Sheshalik,22
18645,Public Policy,Memphis,22
18646,Public Policy,Sheshalik,22
18647,Public Relations and Communications,Seattle,22
18648,Public Relations and Communications,Sheshalik,22
18649,Public Safety,Miami,22
18650,Public Safety,Sheshalik,22
18651,Publishing,Jacksonville,22
18652,Publishing,Sheshalik,22
18653,Railroad Manufacture,Irvine,22
18654,Railroad Manufacture,Sheshalik,22
18655,Ranching,Redmond,22
18656,Ranching,Sheshalik,22
18657,Real Estate,Santa Clara,22
18658,Real Estate,Sheshalik,22
18659,Recreational Facilities and Services,Baltimore,22
18660,Recreational Facilities and Services,Sheshalik,22
18661,Religious Institutions,Pittsburgh,22
18662,Religious Institutions,Sheshalik,22
18663,Renewables amp; Environment,Orlando,22
18664,Renewables amp; Environment,Sheshalik,22
18665,Research,Omaha,22
18666,Research,Sheshalik,22
18667,Restaurants,Birmingham,22
18668,Restaurants,Sheshalik,22
18669,Retail,Detroit,22
18670,Retail,Sheshalik,22
18671,Security and Investigations,Tucson,22
18672,Security and Investigations,Sheshalik,22
18673,Semiconductors,Huntsville,22
18674,Semiconductors,Sheshalik,22
18675,Shipbuilding,Richmond,22
18676,Shipbuilding,Sheshalik,22
18677,Sporting Goods,Sunnyvale,22
18678,Sporting Goods,Sheshalik,22
18679,Sports,Everett,22
18680,Sports,Sheshalik,22
18681,Staffing and Recruiting,Denver,22
18682,Staffing and Recruiting,Sheshalik,22
18683,Supermarkets,Houston,22
18684,Supermarkets,Sheshalik,22
18685,Telecommunications,New York,22
18686,Telecommunications,Sheshalik,22
18687,Textiles,Chicago,22
18688,Textiles,Sheshalik,22
18689,Think Tanks,Los Angeles,22
18690,Think Tanks,Sheshalik,22
18691,Tobacco,St. Louis,22
18692,Tobacco,Sheshalik,22
18693,Translation and Localization,Dallas,22
18694,Translation and Localization,Sheshalik,22
18695,Transportation/Trucking/Railroad,Cincinnati,22
18696,Transportation/Trucking/Railroad,Sheshalik,22
18697,Utilities,Indianapolis,22
18698,Utilities,Sheshalik,22
18699,Venture Capital amp; Private Equity,Phoenix,22
18700,Venture Capital amp; Private Equity,Sheshalik,22
18701,Veterinary,San Diego,22
18702,Veterinary,Sheshalik,22
18703,Warehousing,Fort Worth,22
18704,Warehousing,Sheshalik,22
18705,Wholesale,Wichita,22
18706,Wholesale,Sheshalik,22
18707,Wine and Spirits,Cleveland,22
18708,Wine and Spirits,Sheshalik,22
18709,Wireless,Minneapolis,22
18710,Wireless,Sheshalik,22
18711,Writing and Editing,Atlanta,22
18712,Writing and Editing,Sheshalik,22
18713,Accounting,Portland,21
18714,Accounting,Harker Heights,21
18715,Airlines/Aviation,Philadelphia,21
18716,Alternative Dispute Resolution,Columbus,21
18717,Alternative Medicine,Tulsa,21
18718,Alternative Medicine,Kiana,21
18719,Animation,Rochester,21
18720,Animation,Kiana,21
18721,Apparel amp; Fashion,Austin,21
18722,Apparel amp; Fashion,Kiana,21
18723,Architecture amp; Planning,St. Paul,21
18724,Architecture amp; Planning,Kiana,21
18725,Arts and Crafts,Oklahoma City,21
18726,Arts and Crafts,Kiana,21
18727,Automotive,Denver,21
18728,Automotive,Kiana,21
18729,Aviation amp; Aerospace,Kansas City,21
18730,Aviation amp; Aerospace,Kiana,21
18731,Banking,Charlotte,21
18732,Banking,Kiana,21
18733,Biotechnology,Grand Rapids,21
18734,Biotechnology,Kiana,21
18735,Broadcast Media,Memphis,21
18736,Broadcast Media,Kiana,21
18737,Building Materials,Seattle,21
18738,Building Materials,Kiana,21
18739,Business Supplies and Equipment,Miami,21
18740,Business Supplies and Equipment,Kiana,21
18741,Capital Markets,Jacksonville,21
18742,Capital Markets,Kiana,21
18743,Chemicals,Irvine,21
18744,Chemicals,Kiana,21
18745,Civic amp; Social Organization,Redmond,21
18746,Civic amp; Social Organization,Kiana,21
18747,Civil Engineering,Santa Clara,21
18748,Civil Engineering,Kiana,21
18749,Commercial Real Estate,Baltimore,21
18750,Commercial Real Estate,Kiana,21
18751,Computer amp; Network Security,Pittsburgh,21
18752,Computer amp; Network Security,Kiana,21
18753,Computer Games,Orlando,21
18754,Computer Games,Kiana,21
18755,Computer Hardware,Omaha,21
18756,Computer Hardware,Kiana,21
18757,Computer Networking,Birmingham,21
18758,Computer Networking,Kiana,21
18759,Computer Software,Detroit,21
18760,Computer Software,Kiana,21
18761,Construction,Tucson,21
18762,Construction,Kiana,21
18763,Consumer Electronics,Huntsville,21
18764,Consumer Electronics,Kiana,21
18765,Consumer Goods,Richmond,21
18766,Consumer Goods,Kiana,21
18767,Consumer Services,Sunnyvale,21
18768,Consumer Services,Kiana,21
18769,Cosmetics,Everett,21
18770,Cosmetics,Kiana,21
18771,Dairy,Kansas City,21
18772,Dairy,Kiana,21
18773,Defense amp; Space,Houston,21
18774,Defense amp; Space,Kiana,21
18775,Design,New York,21
18776,Design,Kiana,21
18777,Education Management,Chicago,21
18778,Education Management,Kiana,21
18779,E-Learning,Los Angeles,21
18780,E-Learning,Kiana,21
18781,Electrical/Electronic Manufacturing,St. Louis,21
18782,Electrical/Electronic Manufacturing,Kiana,21
18783,Entertainment,Dallas,21
18784,Entertainment,Kiana,21
18785,Environmental Services,Cincinnati,21
18786,Environmental Services,Kiana,21
18787,Events Services,Indianapolis,21
18788,Events Services,Kiana,21
18789,Executive Office,Phoenix,21
18790,Executive Office,Kiana,21
18791,Facilities Services,San Diego,21
18792,Facilities Services,Kiana,21
18793,Farming,Fort Worth,21
18794,Farming,Kiana,21
18795,Financial Services,Wichita,21
18796,Financial Services,Kiana,21
18797,Fine Art,Cleveland,21
18798,Fine Art,Kiana,21
18799,Fishery,Minneapolis,21
18800,Fishery,Kiana,21
18801,Food amp; Beverages,Atlanta,21
18802,Food amp; Beverages,Kiana,21
18803,Food Production,Milwaukee,21
18804,Food Production,Kiana,21
18805,Fund-Raising,San Antonio,21
18806,Fund-Raising,Kiana,21
18807,Furniture,San Jose,21
18808,Furniture,Kiana,21
18809,Gambling amp; Casinos,Louisville,21
18810,Gambling amp; Casinos,Kiana,21
18811,Glass,Kiana,21
18812,Glass Ceramics amp; Concrete,Salt Lake City,21
18813,"Glass, Ceramics &amp; Concrete",Detroit,21
18814,Government Administration,Portland,21
18815,Government Administration,Kiana,21
18816,Government Relations,Philadelphia,21
18817,Government Relations,Kiana,21
18818,Graphic Design,Columbus,21
18819,Graphic Design,Kiana,21
18820,Health,Kiana,21
18821,Health Wellness and Fitness,Tulsa,21
18822,Higher Education,Rochester,21
18823,Higher Education,Kiana,21
18824,Hospital amp; Health Care,Austin,21
18825,Hospital amp; Health Care,Kiana,21
18826,Hospitality,St. Paul,21
18827,Hospitality,Kiana,21
18828,Human Resources,Oklahoma City,21
18829,Human Resources,Kiana,21
18830,Import and Export,Denver,21
18831,Import and Export,Kiana,21
18832,Individual amp; Family Services,Kansas City,21
18833,Individual amp; Family Services,Kiana,21
18834,Industrial Automation,Charlotte,21
18835,Industrial Automation,Kiana,21
18836,Information Services,Grand Rapids,21
18837,Information Services,Kiana,21
18838,Information Technology and Services,Memphis,21
18839,Information Technology and Services,Kiana,21
18840,Insurance,Seattle,21
18841,Insurance,Kiana,21
18842,International Affairs,Miami,21
18843,International Affairs,Kiana,21
18844,International Trade and Development,Jacksonville,21
18845,International Trade and Development,Kiana,21
18846,Internet,Irvine,21
18847,Internet,Kiana,21
18848,Investment Banking,Redmond,21
18849,Investment Banking,Kiana,21
18850,Investment Management,Santa Clara,21
18851,Investment Management,Kiana,21
18852,Judiciary,Baltimore,21
18853,Judiciary,Kiana,21
18854,Law Enforcement,Pittsburgh,21
18855,Law Enforcement,Kiana,21
18856,Law Practice,Orlando,21
18857,Law Practice,Kiana,21
18858,Legal Services,Omaha,21
18859,Legal Services,Kiana,21
18860,Legislative Office,Birmingham,21
18861,Legislative Office,Kiana,21
18862,Leisure,Kiana,21
18863,Libraries,Tucson,21
18864,Libraries,Kiana,21
18865,Logistics and Supply Chain,Huntsville,21
18866,Logistics and Supply Chain,Kiana,21
18867,Luxury Goods amp; Jewelry,Richmond,21
18868,Luxury Goods amp; Jewelry,Kiana,21
18869,Machinery,Sunnyvale,21
18870,Machinery,Kiana,21
18871,Management Consulting,Everett,21
18872,Management Consulting,Kiana,21
18873,Maritime,Kansas City,21
18874,Maritime,Kiana,21
18875,Market Research,Houston,21
18876,Market Research,Kiana,21
18877,Marketing and Advertising,New York,21
18878,Marketing and Advertising,Kiana,21
18879,Mechanical or Industrial Engineering,Chicago,21
18880,Mechanical or Industrial Engineering,Kiana,21
18881,Media Production,Los Angeles,21
18882,Media Production,Kiana,21
18883,Medical Devices,St. Louis,21
18884,Medical Devices,Kiana,21
18885,Medical Practice,Dallas,21
18886,Medical Practice,Kiana,21
18887,Mental Health Care,Cincinnati,21
18888,Mental Health Care,Kiana,21
18889,Military,Indianapolis,21
18890,Military,Kiana,21
18891,Mining amp; Metals,Phoenix,21
18892,Mining amp; Metals,Kiana,21
18893,Motion Pictures and Film,San Diego,21
18894,Motion Pictures and Film,Kiana,21
18895,Museums and Institutions,Fort Worth,21
18896,Museums and Institutions,Kiana,21
18897,Music,Wichita,21
18898,Music,Kiana,21
18899,Nanotechnology,Cleveland,21
18900,Nanotechnology,Kiana,21
18901,Newspapers,Minneapolis,21
18902,Newspapers,Kiana,21
18903,Nonprofit Organization Management,Atlanta,21
18904,Nonprofit Organization Management,Kiana,21
18905,Oil amp; Energy,Milwaukee,21
18906,Oil amp; Energy,Kiana,21
18907,Online Media,San Antonio,21
18908,Online Media,Kiana,21
18909,Outsourcing/Offshoring,San Jose,21
18910,Outsourcing/Offshoring,Kiana,21
18911,Package/Freight Delivery,Louisville,21
18912,Package/Freight Delivery,Kiana,21
18913,Packaging and Containers,Salt Lake City,21
18914,Packaging and Containers,Kiana,21
18915,Paper amp; Forest Products,Portland,21
18916,Paper amp; Forest Products,Kiana,21
18917,Performing Arts,Philadelphia,21
18918,Performing Arts,Kiana,21
18919,Pharmaceuticals,Columbus,21
18920,Pharmaceuticals,Kiana,21
18921,Philanthropy,Tulsa,21
18922,Philanthropy,Kiana,21
18923,Photography,Rochester,21
18924,Photography,Kiana,21
18925,Plastics,Austin,21
18926,Plastics,Kiana,21
18927,Political Organization,St. Paul,21
18928,Political Organization,Kiana,21
18929,Primary/Secondary Education,Oklahoma City,21
18930,Primary/Secondary Education,Kiana,21
18931,Printing,Denver,21
18932,Printing,Kiana,21
18933,Professional Training amp; Coaching,Kansas City,21
18934,Professional Training amp; Coaching,Kiana,21
18935,Program Development,Charlotte,21
18936,Program Development,Kiana,21
18937,Public Policy,Grand Rapids,21
18938,Public Policy,Kiana,21
18939,Public Relations and Communications,Memphis,21
18940,Public Relations and Communications,Kiana,21
18941,Public Safety,Seattle,21
18942,Public Safety,Kiana,21
18943,Publishing,Miami,21
18944,Publishing,Kiana,21
18945,Railroad Manufacture,Jacksonville,21
18946,Railroad Manufacture,Kiana,21
18947,Ranching,Irvine,21
18948,Ranching,Kiana,21
18949,Real Estate,Redmond,21
18950,Real Estate,Kiana,21
18951,Recreational Facilities and Services,Santa Clara,21
18952,Recreational Facilities and Services,Kiana,21
18953,Religious Institutions,Baltimore,21
18954,Religious Institutions,Kiana,21
18955,Renewables amp; Environment,Pittsburgh,21
18956,Renewables amp; Environment,Kiana,21
18957,Research,Orlando,21
18958,Research,Kiana,21
18959,Restaurants,Omaha,21
18960,Restaurants,Kiana,21
18961,Retail,Birmingham,21
18962,Retail,Kiana,21
18963,Security and Investigations,Detroit,21
18964,Security and Investigations,Kiana,21
18965,Semiconductors,Tucson,21
18966,Semiconductors,Kiana,21
18967,Shipbuilding,Huntsville,21
18968,Shipbuilding,Kiana,21
18969,Sporting Goods,Richmond,21
18970,Sporting Goods,Kiana,21
18971,Sports,Sunnyvale,21
18972,Sports,Kiana,21
18973,Staffing and Recruiting,Everett,21
18974,Staffing and Recruiting,Kiana,21
18975,Supermarkets,Kansas City,21
18976,Supermarkets,Kiana,21
18977,Telecommunications,Houston,21
18978,Telecommunications,Kiana,21
18979,Textiles,New York,21
18980,Textiles,Kiana,21
18981,Think Tanks,Chicago,21
18982,Think Tanks,Kiana,21
18983,Tobacco,Los Angeles,21
18984,Tobacco,Kiana,21
18985,Translation and Localization,St. Louis,21
18986,Translation and Localization,Kiana,21
18987,Transportation/Trucking/Railroad,Dallas,21
18988,Transportation/Trucking/Railroad,Kiana,21
18989,Utilities,Cincinnati,21
18990,Utilities,Kiana,21
18991,Venture Capital amp; Private Equity,Indianapolis,21
18992,Venture Capital amp; Private Equity,Kiana,21
18993,Veterinary,Phoenix,21
18994,Veterinary,Kiana,21
18995,Warehousing,San Diego,21
18996,Warehousing,Kiana,21
18997,Wholesale,Fort Worth,21
18998,Wholesale,Kiana,21
18999,Wine and Spirits,Wichita,21
19000,Wine and Spirits,Kiana,21
19001,Wireless,Cleveland,21
19002,Wireless,Kiana,21
19003,Writing and Editing,Minneapolis,21
19004,Writing and Editing,Kiana,21
19005,Accounting,Salt Lake City,20
19006,Accounting,Camp Springs,20
19007,Airlines/Aviation,Portland,20
19008,Alternative Dispute Resolution,Philadelphia,20
19009,Alternative Medicine,Columbus,20
19010,Alternative Medicine,Evansville,20
19011,Animation,Tulsa,20
19012,Animation,Evansville,20
19013,Apparel amp; Fashion,Rochester,20
19014,Apparel amp; Fashion,Evansville,20
19015,Architecture amp; Planning,Austin,20
19016,Architecture amp; Planning,Evansville,20
19017,Arts and Crafts,St. Paul,20
19018,Arts and Crafts,Evansville,20
19019,Automotive,Oklahoma City,20
19020,Automotive,Evansville,20
19021,Aviation amp; Aerospace,Denver,20
19022,Aviation amp; Aerospace,Evansville,20
19023,Banking,Kansas City,20
19024,Banking,Evansville,20
19025,Biotechnology,Charlotte,20
19026,Biotechnology,Evansville,20
19027,Broadcast Media,Grand Rapids,20
19028,Broadcast Media,Evansville,20
19029,Building Materials,Memphis,20
19030,Building Materials,Evansville,20
19031,Business Supplies and Equipment,Seattle,20
19032,Business Supplies and Equipment,Evansville,20
19033,Capital Markets,Miami,20
19034,Capital Markets,Evansville,20
19035,Chemicals,Jacksonville,20
19036,Chemicals,Evansville,20
19037,Civic amp; Social Organization,Irvine,20
19038,Civic amp; Social Organization,Evansville,20
19039,Civil Engineering,Redmond,20
19040,Civil Engineering,Evansville,20
19041,Commercial Real Estate,Santa Clara,20
19042,Commercial Real Estate,Evansville,20
19043,Computer amp; Network Security,Baltimore,20
19044,Computer amp; Network Security,Evansville,20
19045,Computer Games,Pittsburgh,20
19046,Computer Games,Evansville,20
19047,Computer Hardware,Orlando,20
19048,Computer Hardware,Evansville,20
19049,Computer Networking,Omaha,20
19050,Computer Networking,Evansville,20
19051,Computer Software,Birmingham,20
19052,Computer Software,Evansville,20
19053,Construction,Detroit,20
19054,Construction,Evansville,20
19055,Consumer Electronics,Tucson,20
19056,Consumer Electronics,Evansville,20
19057,Consumer Goods,Huntsville,20
19058,Consumer Goods,Evansville,20
19059,Consumer Services,Richmond,20
19060,Consumer Services,Evansville,20
19061,Cosmetics,Sunnyvale,20
19062,Cosmetics,Evansville,20
